platform,job_title,category,skills_required,job_type,budget_usd,location_preference,duration_estimate,url
Freelancer.com,Affordable Chess Blitz Wins,Mixed,"After Effects, Game Consoles, Game Design, Website Design",Fixed,5.0,Worldwide,Short-term,https://www.freelancer.com/projects/game-design/affordable-chess-blitz-wins
Freelancer.com,Need a mobile app developer,Mixed,"Android, iPhone, Mobile App Development, PHP, Software Architecture",Fixed,289.0,Worldwide,Short-term,https://www.freelancer.com/projects/php/need-mobile-app-developer-39508938
Freelancer.com,Entertainment Feature Story Writer,Mixed,"Article Writing, Book Writing, Content Writing, Creative Writing, Ghostwriting",Fixed,131.0,Worldwide,Short-term,https://www.freelancer.com/projects/ghostwriting/entertainment-feature-story-writer
Freelancer.com,Web3 Presale Page Developer Needed,Mixed,"Ethereum, React.js, Smart Contracts, Website Design",Fixed,159.0,Worldwide,Short-term,https://www.freelancer.com/projects/website-design/web-presale-page-developer-needed
Freelancer.com,Podcast and Speaking Engagements Promotion,Mixed,"Book Writing, Podcasting, Public Relations, Public Speaking, Social Media Marketing",Fixed,208.0,Worldwide,Short-term,https://www.freelancer.com/projects/book-writing/podcast-speaking-engagements-promotion
Freelancer.com,AI video generator mobile app,Mixed,"AI Mobile App Development, Android, API Integration, Frontend Development",Fixed,358.0,Worldwide,Short-term,https://www.freelancer.com/projects/ai-mobile-app-development/video-generator-mobile-app
Freelancer.com,Shopify Pet Store Setup,Mixed,"eCommerce, HTML, Shopify, Shopify Templates, Website Design",Fixed,187.0,Worldwide,Short-term,https://www.freelancer.com/projects/shopify-site/shopify-pet-store-setup
Freelancer.com,E-commerce Ads Specialist Needed,Mixed,"Advertising, Facebook Marketing, Google Adwords, Internet Marketing, SEO",Fixed,81.0,Worldwide,Short-term,https://www.freelancer.com/projects/advertising/commerce-ads-specialist-needed
Freelancer.com,Tech Support for Laptop Setup - 13/06/2025 20:52 EDT,Mixed,"Active Directory, Computer Support, Microsoft, Microsoft Exchange, Microsoft Outlook, Technical Support",Fixed,115.0,Worldwide,Short-term,https://www.freelancer.com/projects/active-directory/tech-support-for-laptop-setup
Freelancer.com,Bold Shopify Storefront Development,Mixed,"eCommerce, HTML, Shopify, Shopify Templates, Website Design",Fixed,21.0,Worldwide,Short-term,https://www.freelancer.com/projects/shopify-site/bold-shopify-storefront-development
Freelancer.com,"Sitemap discover, read, Indexing Fix Expert",Mixed,"HTML, PHP, SEO, WordPress, WordPress Plugin",Fixed,136.0,Worldwide,Short-term,https://www.freelancer.com/projects/wordpress/sitemap-discover-read-indexing-fix
Freelancer.com,Spa Website Development,Mixed,"Graphic Design, HTML, PHP, User Interface / IA, Website Design",Fixed,974.0,Worldwide,Short-term,https://www.freelancer.com/projects/website-design/spa-website-development-39508911
Freelancer.com,Looking for dutch editor,Mixed,"After Effects, Video Editing, Video Production, Video Services",Fixed,108.0,Worldwide,Short-term,https://www.freelancer.com/projects/video-services/looking-for-dutch-editor
Freelancer.com,AI-Powered E-commerce Video Generator,Mixed,"AI Mobile App Development, Android, HTML5, Mobile App Development",Fixed,267.0,Worldwide,Short-term,https://www.freelancer.com/projects/mobile-app-development/powered-commerce-video-generator
Freelancer.com,All in one newsletter playbook ʘ,Mixed,"Copywriting, Data Visualization, Newsletters, Pitch Deck Writing, Technical Writing",Fixed,14.0,Worldwide,Short-term,https://www.freelancer.com/projects/copywriting/all-one-newsletter-playbook-39508901
Freelancer.com,Bodycam Thumbnail Design,Mixed,"Animation, Banner Design, Graphic Design, Illustrator, Photoshop",Fixed,24.0,Worldwide,Short-term,https://www.freelancer.com/projects/graphic-design/bodycam-thumbnail-design
Freelancer.com,Need youtube editor,Mixed,"After Effects, Video Editing, Video Production, Video Services, Videography",Fixed,26.0,Worldwide,Short-term,https://www.freelancer.com/projects/video-editing/need-youtube-editor-39508899
Freelancer.com,Daily Snapchat Celebrity Content Creator (8-Min Videos) – Long-Term,Mixed,"Audio Production, Banner Design, Video Editing, Video Production, Videography",Fixed,382.0,Worldwide,Short-term,https://www.freelancer.com/projects/video-editing/daily-snapchat-celebrity-content-creator
Freelancer.com,Seeking Website Expert: What Can Be Improved on Our Religious Site?,Mixed,"Graphic Design, HTML, Website Audit, Website Design, Website Development",Fixed,147.0,Worldwide,Short-term,https://www.freelancer.com/projects/website-design/seeking-website-expert-what-can
Freelancer.com,2D Fantasy/Sci-Fi Anime Creation,Mixed,"2D Animation, Adobe Flash, Animated Video Development, Animation",Fixed,3490.0,Worldwide,Short-term,https://www.freelancer.com/projects/flash/fantasy-sci-anime-creation
Freelancer.com,E-commerce Website Development,Mixed,"eCommerce, HTML, PHP, Shopping Cart Integration, Website Design",Fixed,305.0,Worldwide,Short-term,https://www.freelancer.com/projects/website-design/commerce-website-development-39508892
Freelancer.com,"CLICKFUNNEL *EXPERT* wanted. Please bid only if you have a lot of experience, know how to implement upsell, downsell, optin, thankyou page, sales page, order page, email sequence",Mixed,"ClickFunnels, Funnel",Fixed,15.0,Worldwide,Short-term,https://www.freelancer.com/projects/clickfunnels/clickfunnel-expert-wanted-please-bid
Freelancer.com,Modern 3D Home Rendering,Mixed,"3D Animation, 3D Modelling, 3D Rendering, 3ds Max, Interior Design",Fixed,256.0,Worldwide,Short-term,https://www.freelancer.com/projects/3d-modelling/modern-home-rendering-39508887
Freelancer.com,Convert Hand Drawings to CAD,Mixed,"AutoCAD, Building Architecture, CAD/CAM, Drafting, Solidworks",Fixed,37.0,Worldwide,Short-term,https://www.freelancer.com/projects/autocad/convert-hand-drawings-cad
Freelancer.com,Modern Vibrant Bathtub Brochure Design,Mixed,"Brochure Design, Corporate Identity, Covers & Packaging, Graphic Design, Photoshop",Fixed,74.0,Worldwide,Short-term,https://www.freelancer.com/projects/graphic-design/modern-vibrant-bathtub-brochure-design
Freelancer.com,LinkedIn Carousel Design,Mixed,"Banner Design, Graphic Design, Illustrator, Logo Design, Photoshop",Fixed,107.0,Worldwide,Short-term,https://www.freelancer.com/projects/graphic-design/linkedin-carousel-design
Freelancer.com,Multiplatform App Marketing Specialist,Mixed,"Facebook Marketing, Google Plus, Internet Marketing, Social Media Marketing, Twitter",Fixed,19.0,Worldwide,Short-term,https://www.freelancer.com/projects/facebook-marketing/multiplatform-app-marketing-specialist
Freelancer.com,Graphic Design WordPress,Mixed,"CSS, Graphic Design, UX / User Experience, Website Design, WordPress",Fixed,409.0,Worldwide,Short-term,https://www.freelancer.com/projects/wordpress/graphic-design-wordpress
Freelancer.com,Katana MRP Data Entry Specialist Needed: Import Products & Update Operations/Recipes from Excel,Mixed,"Data Entry, Data Mining, Data Processing, Excel, Web Search",Fixed,18.0,Worldwide,Short-term,https://www.freelancer.com/projects/data-entry/katana-mrp-data-entry-specialist
Freelancer.com,Wikipedia Page Creation for Artist,Mixed,"Article Writing, Biography Writing, Editing, WIKI, Wikipedia",Fixed,203.0,Worldwide,Short-term,https://www.freelancer.com/projects/articles/wikipedia-page-creation-for-artist-39508865
Freelancer.com,Customer Service Phone Support,Mixed,"English Spelling, Voice Talent",Fixed,446.0,Worldwide,Short-term,https://www.freelancer.com/projects/voice-talent/customer-service-phone-support
Freelancer.com,Cartoonish Caricature for Celebration,Mixed,"Caricature & Cartoons, Graphic Design, Illustration, Illustrator, Photoshop",Fixed,28.0,Worldwide,Short-term,https://www.freelancer.com/projects/illustration/cartoonish-caricature-for-celebration
Freelancer.com,Golang and Rust Developer for a task,Mixed,"Bot Development, Golang, Rust, Software Architecture, Software Engineering",Fixed,144.0,Worldwide,Short-term,https://www.freelancer.com/projects/golang/golang-rust-developer-for-task
Freelancer.com,SharePoint User Directory with MS Search,Mixed,".NET, C# Programming, Microsoft, Microsoft Azure, Sharepoint",Fixed,156.0,Worldwide,Short-term,https://www.freelancer.com/projects/sharepoint/sharepoint-user-directory-with-search
Freelancer.com,Real Estate Web Content Editor,Mixed,"Article Writing, Content Writing, Copywriting, Editing, Ghostwriting",Fixed,120.0,Worldwide,Short-term,https://www.freelancer.com/projects/copywriting/real-estate-web-content-editor
Freelancer.com,Write Social Media Ads (P),Mixed,"Article Writing, Content Writing, Copywriting, Creative Writing, Social Media Marketing",Fixed,88.0,Worldwide,Short-term,https://www.freelancer.com/projects/articles/write-social-media-ads-39508854
Freelancer.com,Write Social Media Ads (C),Mixed,"Article Writing, Content Writing, Copywriting, Creative Writing, Social Media Marketing",Fixed,76.0,Worldwide,Short-term,https://www.freelancer.com/projects/articles/write-social-media-ads
Freelancer.com,Realistic Nature-Themed Album Cover,Mixed,"Graphic Design, Illustration, Illustrator, Photoshop",Fixed,91.0,Worldwide,Short-term,https://www.freelancer.com/projects/illustration/realistic-nature-themed-album-cover
Freelancer.com,Luxury Signature Logo Design,Mixed,"Graphic Design, Illustration, Illustrator, Logo Design, Photoshop",Fixed,10.0,Worldwide,Short-term,https://www.freelancer.com/contest/luxury-signature-logo-design-2574207
Freelancer.com,AI-Powered Invoice Reconciliation System Developer,Mixed,"Database Development, Java, MySQL, PHP, Software Architecture",Fixed,18.0,Worldwide,Short-term,https://www.freelancer.com/projects/php/powered-invoice-reconciliation-system-39508835
Freelancer.com,Health & Wellness Content Writer,Mixed,"Article Writing, Content Writing, Copywriting, Ghostwriting",Fixed,230.0,Worldwide,Short-term,https://www.freelancer.com/projects/articles/health-wellness-content-writer-39508825
Freelancer.com,Full-Time Angular Developer Needed,Mixed,"AngularJS, HTML, HTML5, JavaScript, Website Design",Fixed,487.0,Worldwide,Short-term,https://www.freelancer.com/projects/angular-js/full-time-angular-developer-needed-39508836
Freelancer.com,N8n Automation Specialist Needed -- 2,Mixed,"Data Entry, Data Mining, Excel, Python, Web Scraping",Fixed,136.0,Worldwide,Short-term,https://www.freelancer.com/projects/automation-specialist-needed-fix
Freelancer.com,Facebook Ad Campaign Troubleshooter,Mixed,"Facebook Marketing, Internet Marketing, Social Media Marketing",Fixed,335.0,Worldwide,Short-term,https://www.freelancer.com/projects/facebook-marketing/facebook-campaign-troubleshooter
Freelancer.com,Fix Google Sheets #REF! Error,Mixed,"Data Entry, Data Processing, Excel, Google Sheets",Fixed,98.0,Worldwide,Short-term,https://www.freelancer.com/projects/data-entry/fix-google-sheets-ref-error
Freelancer.com,Non-Binary Voice Actor for Thriller Podcast,Mixed,"Podcasting, Voice Acting, Voice Artist, Voice Talent",Fixed,10.0,Worldwide,Short-term,https://www.freelancer.com/contest/nonbinary-voice-actor-for-thriller-podcast-2574205
Freelancer.com,Shopify Store Conversion Optimization,Mixed,"Conversion Rate Optimization, Shopify",Fixed,152.0,Worldwide,Short-term,https://www.freelancer.com/projects/conversion-rate-optimization/shopify-store-conversion-optimization
Freelancer.com,Logo redesign and full stationery design,Mixed,"3D Design, Graphic Design, Illustrator, Logo Design, Photoshop",Fixed,137.0,Worldwide,Short-term,https://www.freelancer.com/contest/logo-redesign-and-full-stationery-design-2574203
Freelancer.com,3D Boxing Gym Scene Recreation - Blender + Unity,Mixed,"3D Animation, 3D Modelling, 3D Rendering, 3ds Max, Unity 3D",Fixed,300.0,Worldwide,Short-term,https://www.freelancer.com/contest/d-boxing-gym-scene-recreation-blender-unity-2574202
Freelancer.com,Actor Submissions for Castings - Talent Agency,Mixed,"Article Writing, Creative Writing",Fixed,5.0,Worldwide,Short-term,https://www.freelancer.com/projects/creative-writing/actor-submissions-for-castings-talent
Freelancer.com,International SEO Specialist Needed,Mixed,"Internet Marketing, Link Building, Marketing, Search Engine Marketing, SEO",Fixed,103.0,Worldwide,Short-term,https://www.freelancer.com/projects/seo/international-seo-specialist-needed-39508817
Freelancer.com,Golang Developer for API task,Mixed,"API Integration, Golang, Python, Software Architecture, Software Engineering",Fixed,16.0,Worldwide,Short-term,https://www.freelancer.com/projects/golang/golang-developer-for-api-task
Freelancer.com,Mid-Level Salesforce Account Manager Needed,Mixed,"Business Analysis, CRM, Salesforce App Development, Salesforce.com, SAP",Fixed,11.0,Worldwide,Short-term,https://www.freelancer.com/projects/salesforce-com/mid-level-salesforce-account-manager
Freelancer.com,Modern Minimalist Wordmark Logo Design,Mixed,"3D Design, Graphic Design, Illustrator, Logo Design, Photoshop",Fixed,84.0,Worldwide,Short-term,https://www.freelancer.com/projects/logo-design/modern-minimalist-wordmark-logo-design-39508810
Freelancer.com,CO2 Capture Simulation Optimization,Mixed,"Aspen HYSYS, Chemical Engineering, Mechanical Engineering, Process Simulation",Fixed,198.0,Worldwide,Short-term,https://www.freelancer.com/projects/mechanical-engineering/capture-simulation-optimization
Freelancer.com,Online Database Data Entry,Mixed,"Data Entry, Data Processing, Excel, Web Scraping, Web Search",Fixed,4.0,Worldwide,Short-term,https://www.freelancer.com/projects/excel/online-database-data-entry-39508814
Freelancer.com,Finance Guest Post Specialist - 13/06/2025 18:59 EDT,Mixed,"SEO Auditing, SEOMoz",Fixed,125.0,Worldwide,Short-term,https://www.freelancer.com/projects/seo-auditing/finance-guest-post-specialist-edt-39508775
Freelancer.com,Fluorescence Imaging Analysis Specialist,Mixed,"Mathematics, Matlab and Mathematica, SPSS Statistics, Statistical Analysis, Statistics",Fixed,23.0,Worldwide,Short-term,https://www.freelancer.com/projects/statistics/fluorescence-imaging-analysis-specialist
Freelancer.com,Python Data Analyst Needed,Mixed,"Data Extraction, Data Science, Data Scraping, Pandas, Python",Fixed,7.0,Worldwide,Short-term,https://www.freelancer.com/projects/python/python-data-analyst-needed-39508804
Freelancer.com,Web Designer Needed – Redesign Front-End (HTML/ERB/Java),Mixed,"Graphic Design, HTML, Java, User Interface / IA, Website Design",Fixed,152.0,Worldwide,Short-term,https://www.freelancer.com/projects/website-design/web-designer-needed-redesign-front
Freelancer.com,Swift App for Livestock Sales,Mixed,"iPad, Mobile App Development, Swift, UI / User Interface, UX / User Experience",Fixed,583.0,Worldwide,Short-term,https://www.freelancer.com/projects/mobile-app-development/swift-app-for-livestock-sales
Freelancer.com,Pharmaceutical SOP Writer Needed,Mixed,"Academic Writing, Article Writing, Content Writing, Copywriting, Report Writing",Fixed,67.0,Worldwide,Short-term,https://www.freelancer.com/projects/academic-writing/pharmaceutical-sop-writer-needed
Freelancer.com,Expert Web Developer for Ad Revenue Optimization,Mixed,"Graphic Design, HTML, PHP, Website Design, WordPress",Fixed,27.0,Worldwide,Short-term,https://www.freelancer.com/projects/php/expert-web-developer-for-revenue
Freelancer.com,Realistic Face Replacement on Photos,Mixed,"Graphic Design, Photo Editing, Photography, Photoshop, Photoshop Design",Fixed,81.0,Worldwide,Short-term,https://www.freelancer.com/projects/photoshop/realistic-face-replacement-photos
Freelancer.com,Realistic Basketball Game Development,Mixed,"Game Design, Game Development, Lua",Fixed,137.0,Worldwide,Short-term,https://www.freelancer.com/projects/game-design/realistic-basketball-game-development
Freelancer.com,Transport Services Website Development,Mixed,"Graphic Design, HTML, PHP, User Interface / IA, Website Design",Fixed,2003.0,Worldwide,Short-term,https://www.freelancer.com/projects/website-design/transport-services-website-development
Freelancer.com,Car Wash Website Design,Mixed,"Graphic Design, HTML, PHP, Website Design, WordPress",Fixed,178.0,Worldwide,Short-term,https://www.freelancer.com/projects/website-design/car-wash-website-design
Freelancer.com,"I need someone to design images, site banners, photo templates and  social media site.",Mixed,"Banner Design, Graphic Design, Photoshop, Photoshop Design, Website Design",Fixed,12.0,Worldwide,Short-term,https://www.freelancer.com/projects/graphic-design/need-someone-design-images-site
Freelancer.com,AI English Learning App for Developers,Mixed,"Artificial Intelligence, Flutter",Fixed,449.0,Worldwide,Short-term,https://www.freelancer.com/projects/flutter/english-learning-app-for-developers
Freelancer.com,Simple Wordpress and shopify projects,Mixed,"HTML, PHP, Shopify, Shopify Templates, Website Design",Fixed,7.0,Worldwide,Short-term,https://www.freelancer.com/projects/shopify-site/simple-wordpress-shopify-projects
Freelancer.com,Meta Ads Targeting Specialist,Mixed,"Advertising, Facebook Marketing, Internet Marketing, Leads, Social Media Marketing",Fixed,91.0,Worldwide,Short-term,https://www.freelancer.com/projects/advertising/meta-ads-targeting-specialist
Freelancer.com,Chrome Extension Licensing System Development,Mixed,"Express JS, Google Chrome, JavaScript, Node.js, PostgreSQL",Fixed,98.0,Worldwide,Short-term,https://www.freelancer.com/projects/google-chrome/chrome-extension-licensing-system
Freelancer.com,Multi-Task Virtual Assistant Needed,Mixed,"Customer Support, Data Entry, Microsoft Office, Social Media Management, Virtual Assistant",Fixed,5.0,Worldwide,Short-term,https://www.freelancer.com/projects/virtual-assistant/multi-task-virtual-assistant-needed-39508767
Freelancer.com,Facebook & Google Ads Setup,Mixed,"Advertising, Facebook Marketing, Google Adwords, Internet Marketing, Social Media Marketing",Fixed,467.0,Worldwide,Short-term,https://www.freelancer.com/projects/facebook-marketing/facebook-google-ads-setup
Freelancer.com,AI-Powered Invoice Reconciliation System Developer,Mixed,"Database Development, Java, MySQL, PHP, Software Architecture",Fixed,674.0,Worldwide,Short-term,https://www.freelancer.com/projects/php/powered-invoice-reconciliation-system
Freelancer.com,Dog Temp Monitor with Pi Zero,Mixed,"C Programming, C++ Programming, Electronics, Microcontroller, Python",Fixed,183.0,Worldwide,Short-term,https://www.freelancer.com/projects/electronics/dog-temp-monitor-with-zero
Freelancer.com,Eye-Catching Roadside Assistance Banner,Mixed,"Banner Design, Business Card Design, Graphic Design, Logo Design, Photoshop",Fixed,10.0,Worldwide,Short-term,https://www.freelancer.com/contest/eyecatching-roadside-assistance-banner-2574197
Freelancer.com,"Company Sourcing in São Mateus, Brazil",Mixed,"Data Entry, Excel, Internet Research, Research, Web Search",Fixed,17.0,Worldwide,Short-term,https://www.freelancer.com/projects/web-search/company-sourcing-mateus-brazil
Freelancer.com,Elegant Modern Trucking Logo Design,Mixed,"Graphic Design, Illustrator, Logo Design, Photoshop",Fixed,50.0,Worldwide,Short-term,https://www.freelancer.com/contest/elegant-modern-trucking-logo-design-2573661
Freelancer.com,Comprehensive Patient List Creation,Mixed,"Data Entry, Data Processing, Excel, Web Scraping, Web Search",Fixed,129.0,Worldwide,Short-term,https://www.freelancer.com/projects/excel/comprehensive-patient-list-creation
Freelancer.com,OSINT Middleware developer needed,Mixed,"Java, Linux, Node.js, PHP, Software Architecture",Fixed,142.0,Worldwide,Short-term,https://www.freelancer.com/projects/nodejs/osint-middleware-developer-needed
Freelancer.com,Automated Betting Script for Rebel Betting,Mixed,"C Programming, JavaScript, PHP, Python, Software Architecture",Fixed,519.0,Worldwide,Short-term,https://www.freelancer.com/projects/php/automated-betting-script-for-rebel
Freelancer.com,Clinical Note-Taking Web App POC,Mixed,"AI Text-to-speech, JavaScript, PostgreSQL, Python, Tailwind CSS",Fixed,1783.0,Worldwide,Short-term,https://www.freelancer.com/projects/ai-text-to-speech/clinical-note-taking-web-app
Freelancer.com,Facebook Sales Boost for Accounting Services,Mixed,"Facebook Marketing, Inbound Marketing, Lead Generation, Leads, Social Media Marketing",Fixed,37.0,Worldwide,Short-term,https://www.freelancer.com/projects/facebook-marketing/facebook-sales-boost-for-accounting
Freelancer.com,Multi-Task Computer Setup,Mixed,"Computer Support, Microsoft Outlook",Fixed,450.0,Worldwide,Short-term,https://www.freelancer.com/projects/computer-help/multi-task-computer-setup
Freelancer.com,Creative Proposal Card Template Design,Mixed,"Graphic Design, Illustrator, Logo Design, Photoshop, Photoshop Design",Fixed,52.0,Worldwide,Short-term,https://www.freelancer.com/projects/graphic-design/creative-proposal-card-template-design
Freelancer.com,Odoo E-commerce Site Development,Mixed,"eCommerce, HTML, Marketing, Odoo, Website Design",Fixed,23.0,Worldwide,Short-term,https://www.freelancer.com/projects/website-design/odoo-commerce-site-development-39508675
Freelancer.com,إنشاء منصة بطاقات الكترونية,Mixed,"CSS, HTML, Website Design, WordPress",Fixed,148.0,Worldwide,Short-term,https://www.freelancer.com/projects/website-design/project-39508738
Freelancer.com,Company Intro Video Enhancement,Mixed,"After Effects, Animation, Video Editing, Video Production, Video Services",Fixed,106.0,Worldwide,Short-term,https://www.freelancer.com/projects/video-editing/company-intro-video-enhancement
Freelancer.com,Computer and Monitor Setup,Mixed,"Computer Support, Microsoft Outlook",Fixed,106.0,Worldwide,Short-term,https://www.freelancer.com/projects/computer-help/computer-monitor-setup
Freelancer.com,Gather Contact Leads for Taxi Dispatch Companies,Mixed,"Data Entry, Excel, Leads, Web Scraping, Web Search",Fixed,42.0,Worldwide,Short-term,https://www.freelancer.com/projects/data-entry/gather-contact-leads-for-taxi
Freelancer.com,Beginner Spanish Teacher for Grammar and Writing,Mixed,"Castilian Spanish Translator, English (US) Translator, Proofreading, Spanish Translator, Translation",Fixed,16.0,Worldwide,Short-term,https://www.freelancer.com/projects/spanish-translator/beginner-spanish-teacher-for-grammar
Freelancer.com,Python expert required. Further details will be shared via PM,Mixed,"Linux, Machine Learning (ML), Python, Software Architecture, Statistics",Fixed,35.0,Worldwide,Short-term,https://www.freelancer.com/projects/python/python-expert-required-further-details
Freelancer.com,Live Coding Challenge: E-commerce Dev,Mixed,"Django, ERP, PostgreSQL, Python, Software Architecture",Fixed,172.0,Worldwide,Short-term,https://www.freelancer.com/projects/python/live-coding-challenge-commerce-dev
Freelancer.com,Install PeopleSoft FSCM 9.2 on Windows,Mixed,"PeopleSoft, System Admin",Fixed,151.0,Worldwide,Short-term,https://www.freelancer.com/projects/peoplesoft/install-peoplesoft-fscm-windows
Freelancer.com,Modern Barn House 3D Rendering,Mixed,"3D Animation, 3D Design, 3D Modelling, 3D Rendering, 3ds Max",Fixed,131.0,Worldwide,Short-term,https://www.freelancer.com/projects/3d-modelling/modern-barn-house-rendering
Freelancer.com,"Hunt a Job in Spain, Portugal or Italy - Guaranteed Job Offer is a Requirement -- 2",Mixed,"Human Resources, LinkedIn Recruiting, Recruitment, Technical Recruiter, Workday Talent & Recruiting",Fixed,400.0,Worldwide,Short-term,https://www.freelancer.com/projects/human-resources/hunt-job-spain-portugal-italy
Freelancer.com,Engaging Fitness Coach Video Ad,Mixed,"Advertisement Design, Animation, Graphic Design, Video Editing, Video Production",Fixed,30.0,Worldwide,Short-term,https://www.freelancer.com/projects/video-editing/engaging-fitness-coach-video
Freelancer.com,Versatile Virtual Assistant Needed,Mixed,"Facebook Marketing, Google Plus, Social Media Marketing, Twitter, Virtual Assistant",Fixed,2100.0,Worldwide,Short-term,https://www.freelancer.com/projects/facebook-marketing/versatile-virtual-assistant-needed-39508692
Freelancer.com,B2B Sales Cycle Concept Map Refinement,Mixed,"B2B Marketing, Leads, Marketing, Research, Sales",Fixed,23.0,Worldwide,Short-term,https://www.freelancer.com/projects/b2b-marketing/sales-cycle-concept-map-refinement
Freelancer.com,UI Redesign for AI Life Science Site,Mixed,"Graphic Design, HTML, Photoshop, User Interface / IA, Website Design",Fixed,20.0,Worldwide,Short-term,https://www.freelancer.com/projects/graphic-design/redesign-for-life-science-site
Freelancer.com,Produce/Mix & Master 1 song from our album,Mixed,"Audio Engineering, Mixing Engineering, Music",Fixed,875.0,Worldwide,Short-term,https://www.freelancer.com/projects/audio-engineering/produce-mix-master-song-from
Freelancer.com,Secure and Fix Corporate Website,Mixed,"Computer Security, Internet Security, PHP, Web Security",Fixed,14.0,Worldwide,Short-term,https://www.freelancer.com/projects/web-security/secure-fix-corporate-website
Freelancer.com,Flowise Queue Mode Setup Expert,Mixed,"Linux, n8n, Redis, System Admin, Ubuntu",Fixed,30.0,Worldwide,Short-term,https://www.freelancer.com/projects/linux/flowise-queue-mode-setup-expert
